Course Code,Section Code,Section Display Name,Est. Enroll.,ISBN,Title,Author,Publisher,Date,Edition,Required?,Supplier,Link,OK to Use Newer Edition?,OK to Use Older Edition?,Section Status,Submitted By
COMM 2410,602,Daniel Wiseman,25,978-1-285-15945-4,Cengage Advantage Series: Essentials of Public Speaking,"Hamilton, Cheryl",Cengage Learning,3/25/2014,6,optional,,,*,*,Approved,Daniel Wiseman
COMM 2410,602,Daniel Wiseman,25,978-1-4652-5304-0,A Guide to Effective Public Speaking,"Hopkins, Pamela Davis and Hopkins, Pamela D.",Kendall Hunt Publishing Company,7/1/2014,2,optional,,,*,*,Approved,Daniel Wiseman
COMM 2500,603,Barbara Bullington,18,978-0-19-005078-8,Writing & Reporting F/Media w/Wkbk ,"Bender, John",Oxford University Press,1/1/2019,12ED ,required,,,,,Approved,Barbara Bullington
COMM 2500,603,Barbara Bullington,18,978-1-5416-4757-2,The Associated Press Stylebook : 2020-2022,Associated Press and The Associated Press,Basic Books,6/23/2020,,required,,,*,*,Approved,Barbara Bullington
COMM 2500,602,Brian Massey,20,978-0-19-064942-5,Writing and Reporting for the Media,"Bender, John, Davenport, Lucinda, Drager, Michael, and Fedler, Fred","Oxford University Press, Incorporated",10/1/2018,12,required,,,*,,Approved,Brian Massey
COMM 2500,602,Brian Massey,20,978-1-5416-4757-2,The Associated Press Stylebook : 2020-2022,Associated Press and The Associated Press,Basic Books,6/23/2020,,required,,,*,,Approved,Brian Massey
COMM 2500,601,Cindy Elmore,20,978-0-19-005078-8,Writing & Reporting F/Media w/Wkbk ,"Bender, John",Oxford University Press,1/1/2019,12ED ,choice,,,,,Approved,Cindy Elmore
COMM 2500,601,Cindy Elmore,20,978-1-5416-4757-2,The Associated Press Stylebook : 2020-2022,Associated Press and The Associated Press,Basic Books,6/23/2020,,required,,,,,Approved,Cindy Elmore
COMM 2500,601,Cindy Elmore,20,978-0-19-064945-6,WRITING & REPORTING F/MEDIA (e-book) avail ecu.vitalsource.com ,Bender,Oxford,1/1/2018,12,choice,,,,,Approved,Cindy Elmore
COMM 3110,601,Eric Shouse,,978-0-205-60999-4,Influence,"Cialdini, Robert B. and Cialdini, Robert",Pear,7/29/2008,5,required,,,,,Approved,Eric Shouse
COMM 3110,601,Eric Shouse,,978-0-07-141858-4,How To Talk To Anyone,"Lowndes, Leil",Mcgia,10/10/2003,2,required,,,,,Approved,Eric Shouse
COMM 3110,601,Eric Shouse,,978-0-07-149239-3,Happier,"Ben-Shahar, Tal",Mcgia,5/31/2007,,required,,,,,Approved,Eric Shouse
COMM 3110,602,Eric Shouse,,978-0-205-60999-4,Influence,"Cialdini, Robert B. and Cialdini, Robert",Pear,7/29/2008,5,required,,,,,Approved,Eric Shouse
COMM 3110,602,Eric Shouse,,978-0-07-141858-4,How To Talk To Anyone,"Lowndes, Leil",Mcgia,10/10/2003,2,required,,,,,Approved,Eric Shouse
COMM 3110,602,Eric Shouse,,978-0-07-149239-3,Happier,"Ben-Shahar, Tal",Mcgia,5/31/2007,,required,,,,,Approved,Eric Shouse
COMM 3142,603,Deborah Thomson,,978-0-19-091990-0,In Mixed Company : Communicating in Small Groups and Teams,"Rothwell, J. Dan","Oxford University Press, Incorporated",9/14/2018,10,required,,,,,Approved,Deborah Thomson
COMM 3142,601,Michael Catalano,70,978-1-285-44460-4,In Mixed Company : Communicating in Small Groups,"Rothwell, J. Dan",Cengage Learning,1/1/2015,9,required,,,,,Approved,Michael Catalano
COMM 3142,602,Michael Catalano,70,978-1-285-44460-4,In Mixed Company : Communicating in Small Groups,"Rothwell, J. Dan",Cengage Learning,1/1/2015,9,required,,,,,Approved,Michael Catalano
COMM 3152,601,Michael Catalano,40,978-1-4576-9718-0,Reflect and Relate : An Introduction to Interpersonal Communication,"McCornack, Steven",Bedford/Saint Martin's,10/8/2015,4,required,,,,,Approved,Michael Catalano
COMM 3152,602,Rebecca Dumlao,35,978-1-319-10332-3,Reflect and Relate : An Introduction to Interpersonal Communication,"McCornack, Steven and Morrison, Kelly",Bedford/Saint Martin's,11/2/2018,5,required,,,,,Approved,Rebecca Dumlao
COMM 3160,601,Rebecca Dumlao,,978-0-19-020041-1,Organizational Communication : Today's Professional Life in Context,"Brewer, Edward C. and Westerman, Jim","Oxford University Press, Incorporated",10/20/2017,,required,,,,,Approved,Rebecca Dumlao
COMM 3160,602,Rebecca Dumlao,,978-0-19-020041-1,Organizational Communication : Today's Professional Life in Context,"Brewer, Edward C. and Westerman, Jim","Oxford University Press, Incorporated",10/20/2017,,required,,,,,Approved,Rebecca Dumlao
COMM 3172,601,Adrienne Muldrow,75,978-1-57766-785-8,Fundamentals of Media Effects,"Bryant, Jennings, Thompson, Susan, and Finklea, Bruce W.","Waveland Press, Incorporated",5/1/2012,2,required,,,*,*,Approved,Adrienne Muldrow
COMM 3310,601,Barbara Bullington,20,978-0-201-78263-9,Mac Is Not A Typewriter,"Williams, Robin",Pear,4/21/2003,2,required,,,,,Approved,Barbara Bullington
COMM 3310,601,Barbara Bullington,20,978-1-5249-6565-5,A Guide to Copy Editing and Design,"BULLINGTON, Barbara, Bullington, Barbara, and Barbara Bullington",Kendall Hunt Publishing Company,10/17/2018,,required,,,,,Approved,Barbara Bullington
COMM 3310,601,Barbara Bullington,20,978-1-5416-4757-2,The Associated Press Stylebook : 2020-2022,Associated Press and The Associated Press,Basic Books,6/23/2020,,required,,,*,*,Approved,Barbara Bullington
COMM 3340,601,Barbara Bullington,18,978-0-13-396615-2,The Non-Designer's Design Book : Design and Typographic Priciples for the Visual Novice,"Williams, Robin",Peachpit Press,11/19/2014,4,required,,,*,,Approved,Barbara Bullington
COMM 3340,601,Barbara Bullington,18,978-1-5249-6565-5,A Guide to Copy Editing and Design,"BULLINGTON, Barbara, Bullington, Barbara, and Barbara Bullington",Kendall Hunt Publishing Company,10/17/2018,,required,,,,,Approved,Barbara Bullington
COMM 3390,601,Cindy Elmore,85,978-1-137-60403-3,Global Journalism : An Introduction,"Slavtcheva-Petkova, Vera and Bromley, Michael",Palgrave Macmillan Limited,10/16/2018,,required,,,,,Approved,Cindy Elmore
COMM 3500,601,Barbara Bullington,20,978-1-5249-9175-3,WEB DESIGN FOR COMMUNICATION PROFESSIONALS (direct e-book access),Bullington,Kendall Hunt,1/1/2019,,required,,,,,Approved,Barbara Bullington
COMM 4040,601,Festus Eribo,33,978-1-4739-0236-7,"Media, Culture and Society : An Introduction","Hodkinson, Paul","SAGE Publications, Limited",3/15/2017,2,required,,,*,,Approved,Festus Eribo
COMM 4135,601,Deborah Thomson,,978-1-337-55588-3,Gendered Lives,"Wood, Julia T. and Fixmer-Oraiz, Natalie",Cengage Learning,1/1/2018,13,required,,,,,Approved,Deborah Thomson
COMM 4321,601,Brian Massey,20,978-1-5416-4757-2,The Associated Press Stylebook : 2020-2022,Associated Press and The Associated Press,Basic Books,6/23/2020,,required,,,*,,Approved,Brian Massey
COMM 4905,601,Festus Eribo,70,978-1-5165-4132-4,Media Ethics (First Edition),,"Cognella, Inc.",12/31/2018,,required,,,*,,Approved,Festus Eribo
COMM 4905,602,Festus Eribo,70,978-1-5165-4132-4,Media Ethics (First Edition),,"Cognella, Inc.",12/31/2018,,required,,,*,,Approved,Festus Eribo
COMM 6000,601,John Howard,12,978-1-4786-3405-8,Theories of Human Communication,"Littlejohn, Stephen W., Foss, Karen A., and Oetzel, John G.","Waveland Press, Incorporated",12/20/2016,11,required,,,,,Approved,John Howard
COMM 6031,601,Laura Prividera,,978-0-415-90808-5,Teaching To Transgress,"Hooks, Bell and hooks, bell",Routl,9/12/1994,,required,,,*,*,Approved,
COMM 6031,601,Laura Prividera,,978-1-133-93679-4,McKeachie's Teaching Tips,"McKeachie, Wilbert and Svinicki, Marilla",Wadsworth,1/1/2013,14,required,,,*,,Approved,
COMM 6124,601,Nikki Nichols,,978-1-4129-8772-1,"The SAGE Handbook of Organizational Communication : Advances in Theory, Research, and Methods",,"SAGE Publications, Incorporated",11/4/2013,3,required,,,,,Approved,Nikki Nichols
COMM 6220,601,Sachiyo Shearman,,978-0-19-027568-6,Communicating about Health : Current Issues and Perspectives,"DuPre, Athena and du Pre, Athena","Oxford University Press, Incorporated",7/13/2016,5,required,,,*,*,Approved,Sachiyo Shearman
COMM 6220,601,Sachiyo Shearman,,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,Sachiyo Shearman
COMM 6224,601,Keith Richards,20,978-0-7456-4755-5,Communication in Health Organizations,"Apker, Julie",Polity Press,11/7/2011,,required,,,,,Approved,Keith Richards
COMM 6224,601,Keith Richards,20,978-1-4338-3216-1,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association,10/1/2019,7,recommended,,,,,Approved,Keith Richards
COMM 6999,601,Erika Johnson,20,978-0-495-09588-0,Communication Research,"Rubin, Alan M., Piele, Haridakis, Paul M., Rubin, Rebecca B., Rubin, Alan, Haridakis, Paul, and Rubin, Rebecca",Cengl,2/10/2009,7,recommended,,,,,Approved,
COMM 6999,601,Erika Johnson,20,978-0-7656-4233-2,Applied Communication Research Methods : Getting Started As a Researcher,"Boyle, Michael P., Schmierbach, Mike, and Boyle, Michael",Routledge,7/6/2015,2,recommended,,,,,Approved,
CSCI 2400,1,Karl Abrahamson,70,978-1-259-73128-0,Loose Leaf for Discrete Mathematics and Its Applications,"Rosen, Kenneth H.",McGraw-Hill Education,7/10/2018,8,choice,,,,,Approved,Karl Abrahamson
CSCI 2400,2,Karl Abrahamson,70,978-1-259-73128-0,Loose Leaf for Discrete Mathematics and Its Applications,"Rosen, Kenneth H.",McGraw-Hill Education,7/10/2018,8,choice,,,,,Approved,Karl Abrahamson
CSCI 2405,1,Karl Abrahamson,,978-1-259-73128-0,Loose Leaf for Discrete Mathematics and Its Applications,"Rosen, Kenneth H.",McGraw-Hill Education,7/10/2018,8,choice,,,,,Approved,Karl Abrahamson
CSCI 2540,1,Qin Ding,50,978-0-13-212230-6,Data Abstraction & Problem Solving W/java,"Prichard, Janet, Carrano, Frank M., and Carrano, Frank",Pear,10/20/2010,3,required,,,*,*,Approved,Qin Ding
CSCI 2540,2,Qin Ding,50,978-0-13-212230-6,Data Abstraction & Problem Solving W/java,"Prichard, Janet, Carrano, Frank M., and Carrano, Frank",Pear,10/20/2010,3,required,,,*,*,Approved,Qin Ding
CSCI 4170,1,Mark Hills,60,978-1-4534-0118-7,See Instructor For Course Materials ,Staff,,,,required,,,,,Approved,Mark Hills
CSCI 4190,1,Krishnan Gopalakrishnan,15,978-1-138-19701-5,Cryptography : Theory and Practice,"Stinson, Douglas Robert and Paterson, Maura",CRC Press LLC,9/11/2018,4,required,,,*,*,Approved,Krishnan Gopalakrishnan
CSCI 4190,601,Krishnan Gopalakrishnan,15,978-1-138-19701-5,Cryptography : Theory and Practice,"Stinson, Douglas Robert and Paterson, Maura",CRC Press LLC,9/11/2018,4,required,,,*,*,Approved,Krishnan Gopalakrishnan
CSCI 4710,1,Rui Wu,,978-1-4919-9173-2,Flask Web Development : Developing Web Applications with Python,"Grinberg, Miguel","O'Reilly Media, Incorporated",4/3/2018,2,required,,,,,Approved,Rui Wu
CSCI 6100,1,Krishnan Gopalakrishnan,10,978-1-138-19701-5,Cryptography : Theory and Practice,"Stinson, Douglas Robert and Paterson, Maura",CRC Press LLC,9/11/2018,4,required,,,*,*,Approved,Krishnan Gopalakrishnan
CSCI 6100,601,Krishnan Gopalakrishnan,10,978-1-138-19701-5,Cryptography : Theory and Practice,"Stinson, Douglas Robert and Paterson, Maura",CRC Press LLC,9/11/2018,4,required,,,*,*,Approved,Krishnan Gopalakrishnan
CSCI 6600,1,Qin Ding,20,978-0-13-397077-7,Fundamentals of Database Systems,"Elmasri, Ramez, Navathe, Shamkant B., and Navathe, Shamkant",Pearson Education,6/8/2015,7,recommended,,,*,*,Approved,Qin Ding
CSCI 6600,601,Qin Ding,20,978-0-13-397077-7,Fundamentals of Database Systems,"Elmasri, Ramez, Navathe, Shamkant B., and Navathe, Shamkant",Pearson Education,6/8/2015,7,recommended,,,*,*,Approved,Qin Ding
CSCI 6710,1,Rui Wu,,978-1-4919-9173-2,Flask Web Development : Developing Web Applications with Python,"Grinberg, Miguel","O'Reilly Media, Incorporated",4/3/2018,2,choice,,,*,,Approved,Rui Wu
CSCI 6710,1,Rui Wu,,978-1-4919-9169-5,Flask Web Development (e-book),Grinberg,O'Reilly,1/1/2018,2,choice,,,,,Approved,Rui Wu
CSCI 6710,601,Rui Wu,,978-1-4919-9173-2,Flask Web Development : Developing Web Applications with Python,"Grinberg, Miguel","O'Reilly Media, Incorporated",4/3/2018,2,choice,,,*,,Approved,Rui Wu
CSCI 6710,601,Rui Wu,,978-1-4919-9169-5,Flask Web Development (e-book),Grinberg,O'Reilly,1/1/2018,2,choice,,,,,Approved,Rui Wu
CSDI 3050,1,Allyson Turnage,60,978-1-4164-0580-1,Assessment and Treatment of Speech Sound Disorders in Children : A Dual Level Text,"Pena-Brooks, Adriana and Hegde, M. N.","PRO-ED, Incorporated",7/24/2014,3,required,,,,,Approved,Allyson Turnage
CSDI 4100,1,Ellen Poland,,978-0-13-469504-4,Introduction to Audiology,"Martin, Frederick and Clark, John",Pearson Education,1/3/2018,13,required,,,,,Approved,Ellen Poland
CSDI 4110,1,Emily Brewer,50,978-1-63550-073-8,"Foundations of Aural Rehabilitation : Children, Adults, and Their Family Members","Tye-Murray, Nancy","Plural Publishing, Incorporated",1/15/2019,5,required,,,*,,Approved,Emily Brewer
CSDI 4110,1,Emily Brewer,50,978-1-63550-154-4,"Children with Hearing Loss : Developing Listening and Talking, Birth to Six, Fourth Edition","Cole, Elizabeth and Flexer, Carol A.","Plural Publishing, Incorporated",10/30/2019,,optional,,,*,*,Approved,Emily Brewer
CSDI 6101,601,Allyson Turnage,20,978-0-13-707277-4,Language & Reading Disabilities,"Kamhi, Alan G., Catts, Hugh W., Kamhi, Alan, and Catts, Hugh",Pear,6/17/2011,3,required,,,,,Approved,Allyson Turnage
CSDI 6101,1,Marianna Walker,30,978-0-13-707277-4,Language & Reading Disabilities,"Kamhi, Alan G., Catts, Hugh W., Kamhi, Alan, and Catts, Hugh",Pear,6/17/2011,3,required,,,*,,Approved,Marianna Walker
CSDI 6110,1,Charles Ellis,,978-0-323-07867-2,Introduction to Neurogenic Communication Disorders,"Brookshire, Robert H. and McNeil, Malcolm R.",Elsevier - Health Sciences Division,9/23/2014,8,required,,,*,*,Approved,Charles Ellis
CSDI 6110,601,Charles Ellis,,978-0-323-07867-2,Introduction to Neurogenic Communication Disorders,"Brookshire, Robert H. and McNeil, Malcolm R.",Elsevier - Health Sciences Division,9/23/2014,8,required,,,*,*,Approved,Charles Ellis
CSDI 6321,1,Lori Kincannon,52,978-1-63091-372-4,A Guide to Clinical Assessment and Professional Report Writing in Speech-Language Pathology,"Stein-Rubin, Cyndi and Fabus, Renee","SLACK, Incorporated",2/15/2018,2,required,,,*,,Approved,Lori Kincannon
CSDI 6321,601,Lori Kincannon,52,978-1-63091-372-4,A Guide to Clinical Assessment and Professional Report Writing in Speech-Language Pathology,"Stein-Rubin, Cyndi and Fabus, Renee","SLACK, Incorporated",2/15/2018,2,required,,,*,,Approved,Lori Kincannon
CSDI 8009,1,Andrew Stuart,11,978-90-04-25242-4,An Introduction to the Psychology of Hearing : Sixth Edition,"Moore, Brian",Brill,4/5/2013,,required,,,,,Approved,Andrew Stuart
CSDI 8021,1,Deborah Culbertson,11,978-1-63550-073-8,"Foundations of Aural Rehabilitation : Children, Adults, and Their Family Members","Tye-Murray, Nancy","Plural Publishing, Incorporated",1/15/2019,5,optional,,,,*,Approved,Deborah Culbertson
DESN 2034,1,Robert Chin,24,978-1-63057-052-1,Engineering Graphics Essentials Fifth Edition,"Plantenberg, Kirstie",SDC Publications,9/1/2016,,required,,,,,Approved,Robert Chin
DESN 2034,1,Robert Chin,24,978-1-63057-188-7,AutoCAD 2019 Tutorial First Level 2D Fundamentals,"Shih, Randy",SDC Publications,5/1/2018,,required,,,,,Approved,Robert Chin
DESN 2036,1,Amy Frank,50,978-1-63563-460-0,AutoCAD and Its Applications Basics 2019,"Shumaker, Terence M., Madsen, David A., and Madsen, David P.",Goodheart-Willcox Publisher,7/30/2018,26,required,,,,,Approved,Amy Frank
DESN 2036,1,Amy Frank,50,978-1-63057-197-9,Parametric Modeling with Autodesk Inventor 2019,"Shih, Randy",SDC Publications,6/1/2018,,required,,,,,Approved,Amy Frank
DESN 2036,2,Amy Frank,50,978-1-63563-460-0,AutoCAD and Its Applications Basics 2019,"Shumaker, Terence M., Madsen, David A., and Madsen, David P.",Goodheart-Willcox Publisher,7/30/2018,26,required,,,,,Approved,Amy Frank
DESN 2036,2,Amy Frank,50,978-1-63057-197-9,Parametric Modeling with Autodesk Inventor 2019,"Shih, Randy",SDC Publications,6/1/2018,,required,,,,,Approved,Amy Frank
DESN 3032,1,Clyde Hicks,28,978-1-285-17301-6,Technical Drawing for Engineering Communication,"Goetsch, David E., Rickman, Raymond L., and Chalk, William S.",Cengage Learning,1/1/2015,7,required,,,,,Approved,Clyde Hicks
DESN 3230,1,Ranjeet Agarwala,20,978-981-277-897-0,Rapid Prototyping,"Chua, Chee Kai, Leong, Kah Fai, and Lim, Chu Sing",World Scientific Publishing Co Pte Ltd,9/29/2009,3,required,,,*,*,Approved,Ranjeet Agarwala
DESN 4030,1,Robert Chin,24,978-0-8273-7912-1,Applied Descriptive Geometry,"Holliday-Darr, Kathryn Ann",Delmar Cengage Learning,3/6/1998,2,required,,,*,,Approved,Robert Chin
DNCE 1000,601,Alicia Laumann,,978-0-613-63703-9,"Dancing : The Pleasure, Power, and Art of Movement","Jonas, Gerald",Turtleback,9/15/1998,,choice,,,,,Approved,Susan Stancombe
DNCE 3400,1,Alicia Laumann,,978-0-7864-9702-7,"Dance Pedagogy for a Diverse World : Culturally Relevant Teaching in Theory, Research and Practice","McCarthy-Brown, Nyama","McFarland & Company, Incorporated Publishers",4/28/2017,,choice,,,*,,Approved,
DNCE 3400,1,Alicia Laumann,,978-1-4766-2607-9,Dance Pedagogy for a Diverse World E-Text,"McCarthy-Brown, Nyama",McFarland,1/1/2017,1st,choice,,,,,Approved,
ECON 2113,602,Okmyung Bin,,978-1-305-97149-3,Principles of Microeconomics,"Mankiw, N. Gregory",Cengage Learning,1/1/2017,8,required,,,*,*,Approved,Okmyung Bin
ECON 2113,606,YULIYA BOWEN,,978-1-305-97149-3,Principles of Microeconomics,"Mankiw, N. Gregory",Cengage Learning,1/1/2017,8,required,,,,,Approved,
ECON 2133,608,Meghan Millea,,978-0-07-766077-2,"Macroeconomics : Principles, Problems, & Policies","McConnell, Campbell, Brue, Stanley, Flynn, Sean, McConnell, Campbell R., Brue, Stanley L., and Flynn, Sean Masaki",McGraw-Hill Education,1/9/2014,20,optional,,,*,*,Approved,Meghan Millea
ECON 2133,604,Xuan Liu,,978-1-5165-9437-5,Macroeconomics : An Integrated Analytical Framework (First Edition),"Liu, Arthur","Cognella, Inc.",12/31/2018,,required,,,*,*,Approved,Xuan Liu
ECON 2133,605,Xuan Liu,,978-1-5165-9437-5,Macroeconomics : An Integrated Analytical Framework (First Edition),"Liu, Arthur","Cognella, Inc.",12/31/2018,,required,,,*,*,Approved,Xuan Liu
ECON 3550,601,Lester Zeager,,978-0-7679-0886-3,Smart Choices,"Hammond, John S., Keeney, Ralph L., and Raiffa, Howard",Dd,3/5/2002,,required,,,*,,Approved,Lester Zeager
ECON 3550,601,Lester Zeager,,978-0-393-42219-1,Games of Strategy,"Dixit, Avinash K., Skeath, Susan, and McAdams, David","Norton & Company, Incorporated, W. W.",3/2/2020,5,required,,,,,Approved,Lester Zeager
ECON 3855,601,Okmyung Bin,,978-0-07-802189-3,Environmental Economics,"Field, Barry C. and Field, Martha K.",McGraw-Hill Education,1/13/2016,7,choice,,,*,*,Approved,Okmyung Bin
ECON 3855,601,Okmyung Bin,,978-1-259-30013-4,Environmental Econ (E-book) ,Field,McGraw-Hill,1/1/2017,7,choice,,,,,Approved,Okmyung Bin
ECON 4230,601,Haiyong Liu,50,978-1-259-29060-2,Contemporary Labor Economics,"Brue, Stanley L., Macpherson, David A., McConnell, Campbell R., and Macpherson, David",McGraw-Hill Education,1/13/2016,11,required,,,*,*,Approved,Haiyong Liu
EDTC 6035,601,Yin-Chan Liao,,978-0-13-474641-8,Integrating Educational Technology into Teaching,"Roblyer, M. D., Hughes, Joan, Hughes, Joan E., and Roblyer, M.",Pearson Education,1/15/2018,8,required,,,*,,Approved,Yin-Chan Liao
EDTC 6135,601,Abbie Brown,20,978-0-13-396615-2,The Non-Designer's Design Book : Design and Typographic Priciples for the Visual Novice,"Williams, Robin",Peachpit Press,11/19/2014,4,required,,,*,,Approved,Abbie Brown
EDTC 7330,601,Patricia Slagter Van Tryon,,978-1-897425-08-4,Theory And Practice Of Online Learning,,Aupress,5/1/2008,2,required,,,*,,Approved,Patricia Slagter Van Tryon
EDTC 7330,601,Patricia Slagter Van Tryon,,978-1-59311-424-4,Administrator's Guide To Online Education,SHELTON,Iapi,,,required,,,*,,Approved,Patricia Slagter Van Tryon
